REGISTRATION_STATUS_ID,REGISTRATION_ID,STATUS,DATE_CREATED
974608,115597,TTG sent to county,9/4/2025
968224,115598,Send Docs to TTG,8/25/2025
974600,115598,TTG sent to county,9/4/2025
968227,115599,Send Docs to TTG,8/25/2025
974953,115599,TTG sent to county,9/4/2025
968234,115601,Send Docs to TTG,8/25/2025
969214,115603,Documents Received ,8/26/2025
971477,115603,Received Title,8/28/2025
971670,115603,Successfully Sent to DMV,8/28/2025
969215,115604,Documents Received ,8/26/2025
971475,115604,Received Title,8/28/2025
971752,115604,Successfully Sent to DMV,8/28/2025
968242,115605,Send Docs to TTG,8/25/2025
974611,115605,TTG sent to county,9/4/2025
968259,115606,Send Docs to TTG,8/25/2025
974607,115606,TTG sent to county,9/4/2025
969220,115607,Documents Received ,8/26/2025
971440,115607,Received Title,8/28/2025
973533,115607,Successfully Sent to DMV,9/3/2025
969216,115608,Documents Received ,8/26/2025
971437,115608,Received Title,8/28/2025
971755,115608,Successfully Sent to DMV,8/28/2025
969217,115609,Documents Received ,8/26/2025
971436,115609,Received Title,8/28/2025
971697,115609,Successfully Sent to DMV,8/28/2025
968269,115610,Send Docs to TTG,8/25/2025
974960,115610,TTG sent to county,9/4/2025
969219,115612,Documents Received ,8/26/2025
971432,115612,Received Title,8/28/2025
971700,115612,Successfully Sent to DMV,8/28/2025
968286,115613,Send Docs to TTG,8/25/2025
974603,115613,TTG sent to county,9/4/2025
969218,115615,Documents Received ,8/26/2025
971431,115615,Received Title,8/28/2025
971731,115615,Successfully Sent to DMV,8/28/2025
968305,115616,Send Docs to TTG,8/25/2025
974961,115616,TTG sent to county,9/4/2025
969221,115617,Documents Received ,8/26/2025
971430,115617,Received Title,8/28/2025
971740,115617,Successfully Sent to DMV,8/28/2025
969212,115619,Documents Received ,8/26/2025
971429,115619,Received Title,8/28/2025
971742,115619,Successfully Sent to DMV,8/28/2025
969222,115620,Documents Received ,8/26/2025
971426,115620,Received Title,8/28/2025
971748,115620,Successfully Sent to DMV,8/28/2025
968339,115621,Send Docs to TTG,8/25/2025
974947,115621,TTG sent to county,9/4/2025
969223,115625,Documents Received ,8/26/2025
971425,115625,Received Title,8/28/2025
971682,115625,Successfully Sent to DMV,8/28/2025
969224,115635,Documents Received ,8/26/2025
971422,115635,Received Title,8/28/2025
971666,115635,Successfully Sent to DMV,8/28/2025
969225,115637,Documents Received ,8/26/2025
971421,115637,Received Title,8/28/2025
971675,115637,Successfully Sent to DMV,8/28/2025
968475,115641,Send Docs to TTG,8/25/2025
974869,115641,TTG sent to county,9/4/2025
968509,115642,Send Docs to TTG,8/25/2025
974865,115642,TTG sent to county,9/4/2025
968539,115644,Send Docs to TTG,8/25/2025
968705,115650,Send Docs to TTG,8/25/2025
974606,115650,TTG sent to county,9/4/2025
968730,115651,Send Docs to TTG,8/25/2025
974605,115651,TTG sent to county,9/4/2025
968738,115652,Send Docs to TTG,8/25/2025
974951,115652,TTG sent to county,9/4/2025
973966,115654,TTG sent to county,9/3/2025
970205,115655,Send Docs to TTG,8/27/2025
972041,115655,Documents Received ,8/29/2025
972096,115655,Documents Received ,8/29/2025
972099,115655,TTG sent to county,8/29/2025
968842,115656,Send Docs to TTG,8/25/2025
971441,115656,Documents Received ,8/28/2025
971535,115656,TTG sent to county,8/28/2025
968846,115657,Send Docs to TTG,8/25/2025
968852,115658,On Hold- QA,8/25/2025
969944,115658,Send Docs to TTG,8/26/2025
971219,115658,Documents Received ,8/28/2025
971550,115658,TTG sent to county,8/28/2025
968856,115659,On Hold- QA,8/25/2025
972647,115659,Send Docs to TTG,9/2/2025
968860,115660,On Hold- QA,8/25/2025
970252,115660,Send Docs to TTG,8/27/2025
971263,115660,Documents Received ,8/28/2025
971544,115660,TTG sent to county,8/28/2025
968893,115661,Send Docs to TTG,8/25/2025
975129,115661,Documents Received ,9/4/2025
975133,115661,TTG sent to county,9/4/2025
968895,115662,On Hold- QA,8/25/2025
969949,115662,Send Docs to TTG,8/26/2025
973168,115662,Documents Received ,9/2/2025
973170,115662,Documents Received ,9/2/2025
973222,115662,TTG sent to county,9/2/2025
968897,115663,On Hold- QA,8/25/2025
969951,115663,Send Docs to TTG,8/26/2025
971227,115663,Documents Received ,8/28/2025
971548,115663,TTG sent to county,8/28/2025
968899,115664,On Hold- QA,8/25/2025
971746,115664,Send Docs to TTG,8/28/2025
974277,115664,TTG sent to county,9/3/2025
968901,115665,On Hold- QA,8/25/2025
973336,115665,Send Docs to TTG,9/2/2025
968909,115666,On Hold- QA,8/25/2025
968930,115668,Send Docs to TTG,8/26/2025
974870,115668,TTG sent to county,9/4/2025
968932,115669,Send Docs to TTG,8/26/2025
974945,115669,TTG sent to county,9/4/2025
968934,115670,Send Docs to TTG,8/26/2025
974774,115670,TTG sent to county,9/4/2025
968944,115671,Send Docs to TTG,8/26/2025
970502,115671,Documents Received ,8/27/2025
970508,115671,TTG sent to county,8/27/2025
968964,115672,On Hold- QA,8/26/2025
971739,115672,Send Docs to TTG,8/28/2025
974881,115672,Documents Received ,9/4/2025
975089,115672,TTG sent to county,9/4/2025
969001,115673,Send Docs to TTG,8/26/2025
972304,115673,Documents Received ,8/29/2025
972335,115673,TTG sent to county,8/29/2025
968977,115674,Send Docs to TTG,8/26/2025
974952,115674,TTG sent to county,9/4/2025
968992,115675,Send Docs to TTG,8/26/2025
974959,115675,TTG sent to county,9/4/2025
969008,115677,On Hold- QA,8/26/2025
971789,115677,On Hold- QA,8/28/2025
971835,115677,On Hold- QA,8/28/2025
972252,115677,Send Docs to TTG,8/29/2025
974286,115677,TTG sent to county,9/3/2025
969006,115678,Send Docs to TTG,8/26/2025
974787,115678,TTG sent to county,9/4/2025
969016,115679,On Hold- QA,8/26/2025
971799,115679,On Hold- QA,8/28/2025
974292,115679,TTG sent to county,9/3/2025
969055,115680,Send Docs to TTG,8/26/2025
974785,115680,TTG sent to county,9/4/2025
969080,115681,On Hold- QA,8/26/2025
969987,115681,Send Docs to TTG,8/26/2025
971190,115681,Documents Received ,8/28/2025
971551,115681,TTG sent to county,8/28/2025
969092,115682,On Hold- QA,8/26/2025
972645,115682,Send Docs to TTG,9/2/2025
969093,115683,Send Docs to TTG,8/26/2025
974783,115683,TTG sent to county,9/4/2025
969099,115684,Send Docs to TTG,8/26/2025
972312,115684,Documents Received ,8/29/2025
972337,115684,TTG sent to county,8/29/2025
969130,115686,On Hold- QA,8/26/2025
972655,115686,On Hold- QA,9/2/2025
969107,115687,Send Docs to TTG,8/26/2025
974867,115687,TTG sent to county,9/4/2025
969154,115701,Send Docs to TTG,8/26/2025
969163,115702,Send Docs to TTG,8/26/2025
971397,115702,Documents Received ,8/28/2025
971539,115702,TTG sent to county,8/28/2025
969170,115704,Send Docs to TTG,8/26/2025
970546,115704,Documents Received ,8/27/2025
970677,115704,TTG sent to county,8/27/2025
969196,115705,On Hold- QA,8/26/2025
969984,115705,On Hold- QA,8/26/2025
971760,115705,Send Docs to TTG,8/28/2025
969194,115706,Send Docs to TTG,8/26/2025
974957,115706,TTG sent to county,9/4/2025
969209,115707,On Hold- QA,8/26/2025
969972,115707,Send Docs to TTG,8/26/2025
971256,115707,Documents Received ,8/28/2025
971546,115707,TTG sent to county,8/28/2025
969244,115708,Send Docs to TTG,8/26/2025
974789,115708,TTG sent to county,9/4/2025
969306,115712,Send Docs to TTG,8/26/2025
974863,115712,TTG sent to county,9/4/2025
970312,115718,Documents Received ,8/27/2025
973449,115718,Received Title,9/2/2025
973611,115718,Successfully Sent to DMV,9/3/2025
970313,115719,Documents Received ,8/27/2025
973448,115719,Received Title,9/2/2025
973616,115719,Successfully Sent to DMV,9/3/2025
969402,115720,Send Docs to TTG,8/26/2025
974956,115720,TTG sent to county,9/4/2025
969420,115721,Send Docs to TTG,8/26/2025
974790,115721,TTG sent to county,9/4/2025
970314,115722,Documents Received ,8/27/2025
973447,115722,Received Title,9/2/2025
973649,115722,Successfully Sent to DMV,9/3/2025
969433,115723,Send Docs to TTG,8/26/2025
974954,115723,TTG sent to county,9/4/2025
969460,115724,Send Docs to TTG,8/26/2025
974955,115724,TTG sent to county,9/4/2025
969510,115725,Send Docs to TTG,8/26/2025
974874,115725,TTG sent to county,9/4/2025
969534,115726,Send Docs to TTG,8/26/2025
974871,115726,TTG sent to county,9/4/2025
969650,115729,Send Docs to TTG,8/26/2025
969685,115732,Send Docs to TTG,8/26/2025
969999,115732,Send Docs to TTG,8/27/2025
974778,115732,TTG sent to county,9/4/2025
969707,115734,Send Docs to TTG,8/26/2025
969711,115735,Send Docs to TTG,8/26/2025
974786,115735,TTG sent to county,9/4/2025
969737,115737,Send Docs to TTG,8/26/2025
974782,115737,TTG sent to county,9/4/2025
969755,115739,Send Docs to TTG,8/26/2025
974949,115739,TTG sent to county,9/4/2025
969997,115741,Send Docs to TTG,8/27/2025
974596,115741,TTG sent to county,9/4/2025
969797,115743,Send Docs to TTG,8/26/2025
974602,115743,TTG sent to county,9/4/2025
971644,115744,Send Docs to TTG,8/28/2025
972097,115744,Documents Received ,8/29/2025
972102,115744,TTG sent to county,8/29/2025
970000,115745,Send Docs to TTG,8/27/2025
974946,115745,TTG sent to county,9/4/2025
969807,115746,Send Docs to TTG,8/26/2025
974943,115746,TTG sent to county,9/4/2025
970001,115747,Send Docs to TTG,8/27/2025
974948,115747,TTG sent to county,9/4/2025
969870,115748,On Hold- QA,8/26/2025
971726,115748,Send Docs to TTG,8/28/2025
970002,115749,Send Docs to TTG,8/27/2025
973878,115749,TTG sent to county,9/3/2025
970318,115750,Documents Received ,8/27/2025
973457,115750,Received Title,9/2/2025
973913,115750,Successfully Sent to DMV,9/3/2025
970319,115751,Documents Received ,8/27/2025
973456,115751,Received Title,9/2/2025
973916,115751,Successfully Sent to DMV,9/3/2025
970320,115752,Documents Received ,8/27/2025
973455,115752,Received Title,9/2/2025
973904,115752,Successfully Sent to DMV,9/3/2025
970321,115753,Documents Received ,8/27/2025
973454,115753,Received Title,9/2/2025
973957,115753,Successfully Sent to DMV,9/3/2025
969998,115754,Send Docs to TTG,8/27/2025
974788,115754,TTG sent to county,9/4/2025
970322,115755,Documents Received ,8/27/2025
973453,115755,Received Title,9/2/2025
974045,115755,TTG sent to county,9/3/2025
970323,115756,Documents Received ,8/27/2025
973452,115756,Received Title,9/2/2025
973950,115756,Successfully Sent to DMV,9/3/2025
970324,115757,Documents Received ,8/27/2025
973451,115757,Received Title,9/2/2025
973965,115757,Successfully Sent to DMV,9/3/2025
970325,115758,Documents Received ,8/27/2025
973450,115758,Received Title,9/2/2025
974043,115758,TTG sent to county,9/3/2025
969903,115759,On Hold- QA,8/26/2025
972400,115759,On Hold- QA,8/29/2025
969906,115760,On Hold- QA,8/26/2025
969911,115761,On Hold- QA,8/26/2025
971743,115761,Send Docs to TTG,8/28/2025
973135,115761,Documents Received ,9/2/2025
973239,115761,TTG sent to county,9/2/2025
969919,115762,On Hold- QA,8/26/2025
971738,115762,Send Docs to TTG,8/28/2025
974279,115762,TTG sent to county,9/3/2025
969935,115763,On Hold- QA,8/26/2025
972273,115763,Send Docs to TTG,8/29/2025
974823,115763,Documents Received ,9/4/2025
975101,115763,TTG sent to county,9/4/2025
969942,115764,Send Docs to TTG,8/26/2025
971464,115764,Documents Received ,8/28/2025
971534,115764,TTG sent to county,8/28/2025
969953,115765,On Hold- QA,8/26/2025
969956,115766,Send Docs to TTG,8/26/2025
971273,115766,Documents Received ,8/28/2025
971543,115766,TTG sent to county,8/28/2025
969962,115767,Send Docs to TTG,8/26/2025
974176,115767,TTG sent to county,9/3/2025
969966,115768,On Hold- QA,8/26/2025
971660,115768,Send Docs to TTG,8/28/2025
974831,115768,Documents Received ,9/4/2025
975104,115768,TTG sent to county,9/4/2025
969970,115769,On Hold- QA,8/26/2025
971758,115769,Send Docs to TTG,8/28/2025
973132,115769,Documents Received ,9/2/2025
973238,115769,TTG sent to county,9/2/2025
969974,115770,Send Docs to TTG,8/26/2025
974167,115770,TTG sent to county,9/3/2025
969978,115771,Send Docs to TTG,8/26/2025
973217,115771,Documents Received ,9/2/2025
973224,115771,TTG sent to county,9/2/2025
969981,115772,Send Docs to TTG,8/26/2025
972989,115772,Documents Received ,9/2/2025
973116,115772,TTG sent to county,9/2/2025
969986,115773,On Hold- QA,8/26/2025
970462,115773,On Hold- QA,8/27/2025
971730,115773,Send Docs to TTG,8/28/2025
973179,115773,Documents Received ,9/2/2025
973234,115773,TTG sent to county,9/2/2025
969990,115774,On Hold- QA,8/26/2025
971949,115774,On Hold- QA,8/29/2025
972644,115774,On Hold- QA,9/2/2025
973390,115774,Send Docs to TTG,9/2/2025
969993,115775,Send Docs to TTG,8/26/2025
971250,115775,Documents Received ,8/28/2025
971547,115775,TTG sent to county,8/28/2025
969994,115776,On Hold- QA,8/26/2025
971728,115776,On Hold- QA,8/28/2025
973219,115776,Send Docs to TTG,9/2/2025
974282,115776,TTG sent to county,9/3/2025
969996,115777,On Hold- QA,8/26/2025
971741,115777,Send Docs to TTG,8/28/2025
973131,115777,Documents Received ,9/2/2025
973241,115777,TTG sent to county,9/2/2025
970028,115786,Send Docs to TTG,8/27/2025
974791,115786,TTG sent to county,9/4/2025
970030,115787,Send Docs to TTG,8/27/2025
974877,115787,TTG sent to county,9/4/2025
970032,115788,Send Docs to TTG,8/27/2025
970034,115789,Send Docs to TTG,8/27/2025
971404,115789,Documents Received ,8/28/2025
973124,115789,TTG sent to county,9/2/2025
970036,115790,Send Docs to TTG,8/27/2025
971557,115790,TTG sent to county,8/28/2025
970050,115797,Send Docs to TTG,8/27/2025
972274,115797,Documents Received ,8/29/2025
972343,115797,TTG sent to county,8/29/2025
970052,115798,Send Docs to TTG,8/27/2025
972348,115798,TTG sent to county,8/29/2025
970061,115799,Send Docs to TTG,8/27/2025
972317,115799,Documents Received ,8/29/2025
972339,115799,TTG sent to county,8/29/2025
970067,115800,Send Docs to TTG,8/27/2025
972323,115800,Documents Received ,8/29/2025
972334,115800,TTG sent to county,8/29/2025
970082,115803,Send Docs to TTG,8/27/2025
971303,115803,Documents Received ,8/28/2025
971545,115803,TTG sent to county,8/28/2025
970088,115807,Send Docs to TTG,8/27/2025
972264,115807,Documents Received ,8/29/2025
972346,115807,TTG sent to county,8/29/2025
970167,115808,Send Docs to TTG,8/27/2025
973175,115808,Documents Received ,9/2/2025
973233,115808,TTG sent to county,9/2/2025
970171,115809,Send Docs to TTG,8/27/2025
974780,115809,TTG sent to county,9/4/2025
970189,115810,On Hold- QA,8/27/2025
974310,115810,Send Docs to TTG,9/3/2025
970192,115811,Send Docs to TTG,8/27/2025
974880,115811,TTG sent to county,9/4/2025
970206,115812,On Hold- QA,8/27/2025
973389,115812,On Hold- QA,9/2/2025
974300,115812,Send Docs to TTG,9/3/2025
970212,115813,Send Docs to TTG,8/27/2025
974990,115813,Documents Received ,9/4/2025
975082,115813,TTG sent to county,9/4/2025
970216,115814,Send Docs to TTG,8/27/2025
974879,115814,TTG sent to county,9/4/2025
970247,115815,On Hold- QA,8/27/2025
973396,115815,On Hold- QA,9/2/2025
974302,115815,Send Docs to TTG,9/3/2025
970242,115816,Send Docs to TTG,8/27/2025
974779,115816,TTG sent to county,9/4/2025
970258,115817,Send Docs to TTG,8/27/2025
974929,115817,TTG sent to county,9/4/2025
973371,115818,Documents Received ,9/2/2025
974911,115818,Received Title,9/4/2025
970329,115819,Send Docs to TTG,8/27/2025
974773,115819,TTG sent to county,9/4/2025
970344,115822,Send Docs to TTG,8/27/2025
974876,115822,TTG sent to county,9/4/2025
970436,115823,Documents Received ,8/27/2025
970438,115823,TTG sent to county,8/27/2025
970433,115824,Documents Received ,8/27/2025
970439,115824,TTG sent to county,8/27/2025
970435,115825,Documents Received ,8/27/2025
970437,115825,TTG sent to county,8/27/2025
970388,115826,Send Docs to TTG,8/27/2025
974875,115826,TTG sent to county,9/4/2025
970432,115827,Documents Received ,8/27/2025
970440,115827,TTG sent to county,8/27/2025
970431,115828,Documents Received ,8/27/2025
970441,115828,TTG sent to county,8/27/2025
970434,115829,Documents Received ,8/27/2025
970442,115829,TTG sent to county,8/27/2025
970408,115830,Send Docs to TTG,8/27/2025
974878,115830,TTG sent to county,9/4/2025
970426,115831,Send Docs to TTG,8/27/2025
974775,115831,TTG sent to county,9/4/2025
970467,115832,Send Docs to TTG,8/27/2025
974942,115832,TTG sent to county,9/4/2025
970542,115834,Send Docs to TTG,8/27/2025
974868,115834,TTG sent to county,9/4/2025
970643,115838,Documents Received ,8/27/2025
970657,115838,TTG sent to county,8/27/2025
970650,115839,Documents Received ,8/27/2025
970658,115839,TTG sent to county,8/27/2025
970648,115840,Documents Received ,8/27/2025
970659,115840,TTG sent to county,8/27/2025
970647,115841,Documents Received ,8/27/2025
970656,115841,TTG sent to county,8/27/2025
970646,115842,Documents Received ,8/27/2025
970653,115842,TTG sent to county,8/27/2025
970645,115843,Documents Received ,8/27/2025
970660,115843,TTG sent to county,8/27/2025
970644,115844,Documents Received ,8/27/2025
970655,115844,TTG sent to county,8/27/2025
970651,115845,Documents Received ,8/27/2025
970661,115845,TTG sent to county,8/27/2025
970649,115846,Documents Received ,8/27/2025
